-1491.525;-25571.161;299.340;Transit
-806.740;-25882.767;260.008;Transit
3328.140;-26575.296;1001.929;Transit
-444.006;-25906.425;92.532;Transit
-2124.545;-25286.864;629.909;Transit
65.798;-26001.870;28.148;Radial Velocity
-75.043;-25997.091;6.073;Transit
-4160.636;-25093.460;1135.012;Transit
2007.160;-27022.239;-902.376;Transit
-630.426;-26833.284;-336.918;Transit
-4796.367;-25386.524;912.289;Transit
-1183.146;-25640.848;420.359;Transit
-1276.291;-25651.611;413.706;Transit
-137.577;-25846.094;-298.027;Radial Velocity
-3836.243;-25093.636;1142.951;Transit
74.040;-25892.631;-19.354;Radial Velocity
-1738.272;-25510.021;549.579;Transit
-2267.318;-25718.816;527.899;Transit
24.732;-26402.264;-721.498;Transit
-1408.796;-25640.777;303.321;Transit
1452.806;-12557.673;-634.241;Microlensing
-2103.330;-25306.751;414.829;Transit Timing Variations
-3347.062;-25632.026;765.197;Transit
-2953.710;-25343.804;615.361;Transit
-1663.209;-25755.318;439.128;Transit
-1381.868;-25587.997;487.896;Transit
237.552;-26125.245;206.880;Radial Velocity
-6163.648;-24097.715;2136.182;Transit
-560.698;-26481.458;473.600;Radial Velocity
-1764.177;-25682.878;406.035;Transit
-4209.047;-25104.038;936.861;Transit
-2586.349;-25101.532;472.441;Transit
-596.810;-26346.396;-1036.891;Transit
-1889.123;-25629.775;648.511;Transit
-488.058;-25996.616;1024.185;Radial Velocity
-1499.806;-25601.501;469.458;Transit
-1042.293;-25648.283;182.995;Transit
-3318.002;-25469.279;623.810;Transit
1619.201;-25479.555;870.302;Transit
-2216.043;-25494.359;335.100;Transit
213.343;-26066.095;173.682;Transit
